联网设备名称,SN,变量名称,从机序号,从机名称,time,value
设备5_new,6.1694E+16,温度,2,土壤,07:05.8,12
设备5_new,6.1694E+16,温度,2,土壤,11:56.4,12
设备5_new,6.1694E+16,温度,2,土壤,16:58.2,12
设备5_new,6.1694E+16,温度,2,土壤,21:56.3,12
设备5_new,6.1694E+16,温度,2,土壤,26:58.8,12
设备5_new,6.1694E+16,温度,2,土壤,31:52.5,12
设备5_new,6.1694E+16,温度,2,土壤,36:59.2,12
设备5_new,6.1694E+16,温度,2,土壤,42:04.5,12
设备5_new,6.1694E+16,温度,2,土壤,46:56.6,12
设备5_new,6.1694E+16,温度,2,土壤,51:52.3,12
设备5_new,6.1694E+16,温度,2,土壤,56:57.5,12
设备5_new,6.1694E+16,温度,2,土壤,01:58.7,12
设备5_new,6.1694E+16,温度,2,土壤,07:08.1,12
设备5_new,6.1694E+16,温度,2,土壤,11:56.1,12
设备5_new,6.1694E+16,温度,2,土壤,16:57.4,12
设备5_new,6.1694E+16,温度,2,土壤,21:59.4,12
设备5_new,6.1694E+16,温度,2,土壤,26:57.0,12
设备5_new,6.1694E+16,温度,2,土壤,31:54.7,11
设备5_new,6.1694E+16,温度,2,土壤,36:56.8,11
设备5_new,6.1694E+16,温度,2,土壤,41:59.4,11
设备5_new,6.1694E+16,温度,2,土壤,46:55.3,11
设备5_new,6.1694E+16,温度,2,土壤,51:54.0,11
设备5_new,6.1694E+16,温度,2,土壤,56:58.4,11
设备5_new,6.1694E+16,温度,2,土壤,01:52.6,11
设备5_new,6.1694E+16,温度,2,土壤,07:05.1,11
设备5_new,6.1694E+16,温度,2,土壤,11:56.6,11
设备5_new,6.1694E+16,温度,2,土壤,16:54.8,11
设备5_new,6.1694E+16,温度,2,土壤,21:56.7,11
设备5_new,6.1694E+16,温度,2,土壤,26:58.9,11
设备5_new,6.1694E+16,温度,2,土壤,31:52.3,11
设备5_new,6.1694E+16,温度,2,土壤,36:58.8,11
设备5_new,6.1694E+16,温度,2,土壤,41:57.6,11
设备5_new,6.1694E+16,温度,2,土壤,47:02.9,11
设备5_new,6.1694E+16,温度,2,土壤,51:53.5,11
设备5_new,6.1694E+16,温度,2,土壤,57:00.9,11
设备5_new,6.1694E+16,温度,2,土壤,01:55.2,11
设备5_new,6.1694E+16,温度,2,土壤,07:08.4,11
设备5_new,6.1694E+16,温度,2,土壤,12:00.3,11
设备5_new,6.1694E+16,温度,2,土壤,16:55.3,11
设备5_new,6.1694E+16,温度,2,土壤,21:52.3,11
设备5_new,6.1694E+16,温度,2,土壤,26:57.8,11
设备5_new,6.1694E+16,温度,2,土壤,31:55.0,11
设备5_new,6.1694E+16,温度,2,土壤,36:59.2,11
设备5_new,6.1694E+16,温度,2,土壤,42:03.8,11
设备5_new,6.1694E+16,温度,2,土壤,46:53.3,11
设备5_new,6.1694E+16,温度,2,土壤,51:55.6,11
设备5_new,6.1694E+16,温度,2,土壤,56:59.9,11
设备5_new,6.1694E+16,温度,2,土壤,01:55.3,11
设备5_new,6.1694E+16,温度,2,土壤,07:01.6,11
设备5_new,6.1694E+16,温度,2,土壤,11:57.9,11
设备5_new,6.1694E+16,温度,2,土壤,16:52.9,11
设备5_new,6.1694E+16,温度,2,土壤,21:57.5,11
设备5_new,6.1694E+16,温度,2,土壤,26:59.9,11
设备5_new,6.1694E+16,温度,2,土壤,31:51.2,11
设备5_new,6.1694E+16,温度,2,土壤,36:55.0,11
设备5_new,6.1694E+16,温度,2,土壤,41:57.8,11
设备5_new,6.1694E+16,温度,2,土壤,46:54.5,11
设备5_new,6.1694E+16,温度,2,土壤,52:00.9,11
设备5_new,6.1694E+16,温度,2,土壤,57:04.7,11
设备5_new,6.1694E+16,温度,2,土壤,01:53.9,11
设备5_new,6.1694E+16,温度,2,土壤,07:05.6,11
设备5_new,6.1694E+16,温度,2,土壤,11:58.2,11
设备5_new,6.1694E+16,温度,2,土壤,16:51.8,11
设备5_new,6.1694E+16,温度,2,土壤,21:53.7,11
设备5_new,6.1694E+16,温度,2,土壤,26:58.9,10
设备5_new,6.1694E+16,温度,2,土壤,31:55.1,10
设备5_new,6.1694E+16,温度,2,土壤,37:01.0,10
设备5_new,6.1694E+16,温度,2,土壤,41:54.3,10
设备5_new,6.1694E+16,温度,2,土壤,46:56.7,10
设备5_new,6.1694E+16,温度,2,土壤,51:54.1,10
设备5_new,6.1694E+16,温度,2,土壤,56:58.8,10
设备5_new,6.1694E+16,温度,2,土壤,01:52.3,10
设备5_new,6.1694E+16,温度,2,土壤,07:00.4,10
设备5_new,6.1694E+16,温度,2,土壤,11:55.7,10
设备5_new,6.1694E+16,温度,2,土壤,16:53.3,10
设备5_new,6.1694E+16,温度,2,土壤,21:55.5,10
设备5_new,6.1694E+16,温度,2,土壤,26:59.9,10
设备5_new,6.1694E+16,温度,2,土壤,31:55.7,10
设备5_new,6.1694E+16,温度,2,土壤,36:58.1,10
设备5_new,6.1694E+16,温度,2,土壤,41:56.9,10
设备5_new,6.1694E+16,温度,2,土壤,46:56.9,10
设备5_new,6.1694E+16,温度,2,土壤,51:58.4,10
设备5_new,6.1694E+16,温度,2,土壤,56:57.0,10
设备5_new,6.1694E+16,温度,2,土壤,02:02.0,10
设备5_new,6.1694E+16,温度,2,土壤,07:03.7,10
设备5_new,6.1694E+16,温度,2,土壤,11:57.1,10
设备5_new,6.1694E+16,温度,2,土壤,16:54.8,10
设备5_new,6.1694E+16,温度,2,土壤,21:54.9,10
设备5_new,6.1694E+16,温度,2,土壤,26:59.7,10
设备5_new,6.1694E+16,温度,2,土壤,31:56.3,10
设备5_new,6.1694E+16,温度,2,土壤,36:59.1,10
设备5_new,6.1694E+16,温度,2,土壤,41:58.5,10
设备5_new,6.1694E+16,温度,2,土壤,46:52.9,10
设备5_new,6.1694E+16,温度,2,土壤,51:54.8,10
设备5_new,6.1694E+16,温度,2,土壤,56:59.0,10
设备5_new,6.1694E+16,温度,2,土壤,01:57.5,10
设备5_new,6.1694E+16,温度,2,土壤,07:06.2,10
设备5_new,6.1694E+16,温度,2,土壤,12:00.0,10
设备5_new,6.1694E+16,温度,2,土壤,16:50.9,10
设备5_new,6.1694E+16,温度,2,土壤,21:57.4,10
设备5_new,6.1694E+16,温度,2,土壤,26:59.3,10
设备5_new,6.1694E+16,温度,2,土壤,31:54.7,10
设备5_new,6.1694E+16,温度,2,土壤,37:00.8,10
设备5_new,6.1694E+16,温度,2,土壤,42:00.0,10
设备5_new,6.1694E+16,温度,2,土壤,46:54.3,10
设备5_new,6.1694E+16,温度,2,土壤,51:55.8,10
设备5_new,6.1694E+16,温度,2,土壤,56:59.7,10
设备5_new,6.1694E+16,温度,2,土壤,02:01.3,10
设备5_new,6.1694E+16,温度,2,土壤,07:08.1,10
设备5_new,6.1694E+16,温度,2,土壤,12:09.5,10
设备5_new,6.1694E+16,温度,2,土壤,16:52.5,10
设备5_new,6.1694E+16,温度,2,土壤,21:55.1,10
设备5_new,6.1694E+16,温度,2,土壤,26:59.9,10
设备5_new,6.1694E+16,温度,2,土壤,31:57.0,10
设备5_new,6.1694E+16,温度,2,土壤,37:00.8,10
设备5_new,6.1694E+16,温度,2,土壤,41:59.4,10
设备5_new,6.1694E+16,温度,2,土壤,46:55.3,10
设备5_new,6.1694E+16,温度,2,土壤,51:58.4,10
设备5_new,6.1694E+16,温度,2,土壤,56:56.0,10
设备5_new,6.1694E+16,温度,2,土壤,01:54.4,10
设备5_new,6.1694E+16,温度,2,土壤,07:05.4,10
设备5_new,6.1694E+16,温度,2,土壤,11:58.3,10
设备5_new,6.1694E+16,温度,2,土壤,16:56.2,10
设备5_new,6.1694E+16,温度,2,土壤,21:58.2,10
设备5_new,6.1694E+16,温度,2,土壤,26:59.2,11
设备5_new,6.1694E+16,温度,2,土壤,31:55.4,11
设备5_new,6.1694E+16,温度,2,土壤,36:58.8,12
设备5_new,6.1694E+16,温度,2,土壤,41:59.6,12
设备5_new,6.1694E+16,温度,2,土壤,46:55.0,13
设备5_new,6.1694E+16,温度,2,土壤,51:58.4,14
设备5_new,6.1694E+16,温度,2,土壤,56:59.2,14
设备5_new,6.1694E+16,温度,2,土壤,01:57.1,15
设备5_new,6.1694E+16,温度,2,土壤,07:05.1,15
设备5_new,6.1694E+16,温度,2,土壤,11:56.4,16
设备5_new,6.1694E+16,温度,2,土壤,17:01.3,16
设备5_new,6.1694E+16,温度,2,土壤,21:57.5,17
设备5_new,6.1694E+16,温度,2,土壤,26:59.4,18
设备5_new,6.1694E+16,温度,2,土壤,31:59.0,18
设备5_new,6.1694E+16,温度,2,土壤,36:57.5,18
设备5_new,6.1694E+16,温度,2,土壤,41:57.7,19
设备5_new,6.1694E+16,温度,2,土壤,46:53.3,19
设备5_new,6.1694E+16,温度,2,土壤,51:53.6,19
设备5_new,6.1694E+16,温度,2,土壤,56:57.7,19
设备5_new,6.1694E+16,温度,2,土壤,01:56.7,19
设备5_new,6.1694E+16,温度,2,土壤,07:06.7,19
设备5_new,6.1694E+16,温度,2,土壤,11:58.2,18
设备5_new,6.1694E+16,温度,2,土壤,16:54.0,18
设备5_new,6.1694E+16,温度,2,土壤,22:01.2,18
设备5_new,6.1694E+16,温度,2,土壤,27:00.9,18
设备5_new,6.1694E+16,温度,2,土壤,31:56.7,18
设备5_new,6.1694E+16,温度,2,土壤,37:02.0,18
设备5_new,6.1694E+16,温度,2,土壤,41:58.6,19
设备5_new,6.1694E+16,温度,2,土壤,46:53.7,19
设备5_new,6.1694E+16,温度,2,土壤,51:58.1,19
设备5_new,6.1694E+16,温度,2,土壤,56:57.0,20
设备5_new,6.1694E+16,温度,2,土壤,01:57.5,20
设备5_new,6.1694E+16,温度,2,土壤,07:07.7,19
设备5_new,6.1694E+16,温度,2,土壤,11:59.7,19
设备5_new,6.1694E+16,温度,2,土壤,16:55.3,19
设备5_new,6.1694E+16,温度,2,土壤,22:00.3,20
设备5_new,6.1694E+16,温度,2,土壤,27:06.4,20
设备5_new,6.1694E+16,温度,2,土壤,31:56.5,20
设备5_new,6.1694E+16,温度,2,土壤,36:54.8,21
设备5_new,6.1694E+16,温度,2,土壤,42:00.2,21
设备5_new,6.1694E+16,温度,2,土壤,46:53.4,21
设备5_new,6.1694E+16,温度,2,土壤,52:04.5,21
设备5_new,6.1694E+16,温度,2,土壤,56:59.1,21
设备5_new,6.1694E+16,温度,2,土壤,02:00.3,21
设备5_new,6.1694E+16,温度,2,土壤,07:06.6,22
设备5_new,6.1694E+16,温度,2,土壤,11:57.5,22
设备5_new,6.1694E+16,温度,2,土壤,16:54.1,22
设备5_new,6.1694E+16,温度,2,土壤,21:56.1,23
设备5_new,6.1694E+16,温度,2,土壤,26:57.5,22
设备5_new,6.1694E+16,温度,2,土壤,31:55.6,22
设备5_new,6.1694E+16,温度,2,土壤,36:59.5,22
设备5_new,6.1694E+16,温度,2,土壤,42:01.2,22
设备5_new,6.1694E+16,温度,2,土壤,46:56.2,22
设备5_new,6.1694E+16,温度,2,土壤,52:06.2,22
设备5_new,6.1694E+16,温度,2,土壤,56:59.7,22
设备5_new,6.1694E+16,温度,2,土壤,01:58.1,22
设备5_new,6.1694E+16,温度,2,土壤,07:02.8,22
设备5_new,6.1694E+16,温度,2,土壤,11:59.0,22
设备5_new,6.1694E+16,温度,2,土壤,17:00.0,21
设备5_new,6.1694E+16,温度,2,土壤,21:57.3,21
设备5_new,6.1694E+16,温度,2,土壤,27:01.7,21
设备5_new,6.1694E+16,温度,2,土壤,32:05.5,21
设备5_new,6.1694E+16,温度,2,土壤,36:59.9,21
设备5_new,6.1694E+16,温度,2,土壤,42:00.3,21
设备5_new,6.1694E+16,温度,2,土壤,46:56.7,21
设备5_new,6.1694E+16,温度,2,土壤,51:55.0,21
设备5_new,6.1694E+16,温度,2,土壤,56:59.2,21
设备5_new,6.1694E+16,温度,2,土壤,01:54.8,21
设备5_new,6.1694E+16,温度,2,土壤,07:08.2,22
设备5_new,6.1694E+16,温度,2,土壤,11:58.8,21
设备5_new,6.1694E+16,温度,2,土壤,16:54.9,21
设备5_new,6.1694E+16,温度,2,土壤,21:51.4,21
设备5_new,6.1694E+16,温度,2,土壤,26:58.9,21
设备5_new,6.1694E+16,温度,2,土壤,32:03.1,21
设备5_new,6.1694E+16,温度,2,土壤,37:02.1,21
设备5_new,6.1694E+16,温度,2,土壤,41:58.9,20
设备5_new,6.1694E+16,温度,2,土壤,47:01.1,20
设备5_new,6.1694E+16,温度,2,土壤,51:55.0,19
设备5_new,6.1694E+16,温度,2,土壤,57:01.9,19
设备5_new,6.1694E+16,温度,2,土壤,01:53.6,18
设备5_new,6.1694E+16,温度,2,土壤,07:08.8,18
设备5_new,6.1694E+16,温度,2,土壤,11:58.7,18
设备5_new,6.1694E+16,温度,2,土壤,16:57.1,18
设备5_new,6.1694E+16,温度,2,土壤,21:55.3,17
设备5_new,6.1694E+16,温度,2,土壤,27:04.1,17
设备5_new,6.1694E+16,温度,2,土壤,31:57.5,17
设备5_new,6.1694E+16,温度,2,土壤,37:03.4,16
设备5_new,6.1694E+16,温度,2,土壤,42:06.0,16
设备5_new,6.1694E+16,温度,2,土壤,46:58.1,15
设备5_new,6.1694E+16,温度,2,土壤,51:58.4,15
设备5_new,6.1694E+16,温度,2,土壤,57:01.4,15
设备5_new,6.1694E+16,温度,2,土壤,01:54.6,15
设备5_new,6.1694E+16,温度,2,土壤,07:07.4,15
设备5_new,6.1694E+16,温度,2,土壤,11:59.2,15
设备5_new,6.1694E+16,温度,2,土壤,16:56.8,15
设备5_new,6.1694E+16,温度,2,土壤,21:56.8,15
设备5_new,6.1694E+16,温度,2,土壤,27:02.3,15
设备5_new,6.1694E+16,温度,2,土壤,31:57.2,15
设备5_new,6.1694E+16,温度,2,土壤,36:59.4,15
设备5_new,6.1694E+16,温度,2,土壤,41:57.6,15
设备5_new,6.1694E+16,温度,2,土壤,46:59.2,15
设备5_new,6.1694E+16,温度,2,土壤,51:56.4,15
设备5_new,6.1694E+16,温度,2,土壤,57:01.3,15
设备5_new,6.1694E+16,温度,2,土壤,01:56.2,15
设备5_new,6.1694E+16,温度,2,土壤,07:10.4,15
设备5_new,6.1694E+16,温度,2,土壤,11:59.6,15
设备5_new,6.1694E+16,温度,2,土壤,16:56.0,14
设备5_new,6.1694E+16,温度,2,土壤,22:00.0,14
设备5_new,6.1694E+16,温度,2,土壤,27:02.6,14
设备5_new,6.1694E+16,温度,2,土壤,31:56.0,14
设备5_new,6.1694E+16,温度,2,土壤,37:06.9,14
设备5_new,6.1694E+16,温度,2,土壤,41:59.5,14
设备5_new,6.1694E+16,温度,2,土壤,47:07.9,14
设备5_new,6.1694E+16,温度,2,土壤,51:57.6,14
设备5_new,6.1694E+16,温度,2,土壤,57:01.5,14
设备5_new,6.1694E+16,温度,2,土壤,01:56.7,14
设备5_new,6.1694E+16,温度,2,土壤,07:06.3,14
设备5_new,6.1694E+16,温度,2,土壤,11:59.5,14
设备5_new,6.1694E+16,温度,2,土壤,16:56.0,14
设备5_new,6.1694E+16,温度,2,土壤,21:55.4,14
设备5_new,6.1694E+16,温度,2,土壤,27:00.4,14
设备5_new,6.1694E+16,温度,2,土壤,31:56.2,14
设备5_new,6.1694E+16,温度,2,土壤,37:00.5,14
设备5_new,6.1694E+16,温度,2,土壤,41:58.7,14
设备5_new,6.1694E+16,温度,2,土壤,47:04.5,14
设备5_new,6.1694E+16,温度,2,土壤,52:00.0,14
设备5_new,6.1694E+16,温度,2,土壤,56:58.3,14
设备5_new,6.1694E+16,温度,2,土壤,01:53.9,14
设备5_new,6.1694E+16,温度,2,土壤,07:10.1,14
设备5_new,6.1694E+16,温度,2,土壤,11:59.4,13
设备5_new,6.1694E+16,温度,2,土壤,17:01.3,13
设备5_new,6.1694E+16,温度,2,土壤,21:56.0,13
设备5_new,6.1694E+16,温度,2,土壤,26:59.3,13
设备5_new,6.1694E+16,温度,2,土壤,31:55.6,13
设备5_new,6.1694E+16,温度,2,土壤,37:01.6,13
设备5_new,6.1694E+16,温度,2,土壤,42:00.8,13
设备5_new,6.1694E+16,温度,2,土壤,46:56.2,13
设备5_new,6.1694E+16,温度,2,土壤,52:00.5,13
设备5_new,6.1694E+16,温度,2,土壤,57:05.4,13
设备5_new,6.1694E+16,温度,2,土壤,01:55.4,13
设备5_new,6.1694E+16,温度,2,土壤,07:06.9,13
设备5_new,6.1694E+16,温度,2,土壤,11:58.9,13
设备5_new,6.1694E+16,温度,2,土壤,16:55.1,13
设备5_new,6.1694E+16,温度,2,土壤,21:58.2,13
设备5_new,6.1694E+16,温度,2,土壤,26:58.2,13
设备5_new,6.1694E+16,温度,2,土壤,31:55.8,13
设备5_new,6.1694E+16,温度,2,土壤,37:01.8,13
设备5_new,6.1694E+16,温度,2,土壤,41:59.5,13
设备5_new,6.1694E+16,温度,2,土壤,46:56.0,13
设备5_new,6.1694E+16,温度,2,土壤,51:57.5,13
设备5_new,6.1694E+16,温度,2,土壤,57:02.0,13
设备5_new,6.1694E+16,温度,2,土壤,01:55.1,13
设备5_new,6.1694E+16,温度,2,土壤,07:09.2,13
设备5_new,6.1694E+16,温度,2,土壤,11:58.8,13
设备5_new,6.1694E+16,温度,2,土壤,17:00.0,13
设备5_new,6.1694E+16,温度,2,土壤,22:01.4,13
设备5_new,6.1694E+16,温度,2,土壤,27:00.3,13
设备5_new,6.1694E+16,温度,2,土壤,31:55.4,12
设备5_new,6.1694E+16,温度,2,土壤,36:59.6,12
设备5_new,6.1694E+16,温度,2,土壤,41:56.8,12
设备5_new,6.1694E+16,温度,2,土壤,46:56.4,12
设备5_new,6.1694E+16,温度,2,土壤,51:56.0,12
设备5_new,6.1694E+16,温度,2,土壤,57:00.4,12
设备5_new,6.1694E+16,温度,2,土壤,02:08.5,12
设备5_new,6.1694E+16,温度,2,土壤,07:04.2,12
设备5_new,6.1694E+16,温度,2,土壤,11:59.2,12
设备5_new,6.1694E+16,温度,2,土壤,16:55.8,12
设备5_new,6.1694E+16,温度,2,土壤,21:55.5,12
设备5_new,6.1694E+16,温度,2,土壤,26:58.4,12
设备5_new,6.1694E+16,温度,2,土壤,31:53.6,12
设备5_new,6.1694E+16,温度,2,土壤,36:55.7,12
设备5_new,6.1694E+16,温度,2,土壤,42:01.4,12
设备5_new,6.1694E+16,温度,2,土壤,46:52.7,12
设备5_new,6.1694E+16,温度,2,土壤,51:56.7,12
设备5_new,6.1694E+16,温度,2,土壤,57:00.5,12
设备5_new,6.1694E+16,温度,2,土壤,01:56.1,12
设备5_new,6.1694E+16,温度,2,土壤,07:05.5,12
设备5_new,6.1694E+16,温度,2,土壤,11:58.9,12
设备5_new,6.1694E+16,温度,2,土壤,16:53.0,12
设备5_new,6.1694E+16,温度,2,土壤,21:56.1,12
设备5_new,6.1694E+16,温度,2,土壤,26:59.0,12
设备5_new,6.1694E+16,温度,2,土壤,31:50.8,12
设备5_new,6.1694E+16,温度,2,土壤,36:57.8,12
设备5_new,6.1694E+16,温度,2,土壤,41:59.4,12
设备5_new,6.1694E+16,温度,2,土壤,46:54.7,12
设备5_new,6.1694E+16,温度,2,土壤,51:56.8,12
设备5_new,6.1694E+16,温度,2,土壤,56:59.1,12
设备5_new,6.1694E+16,温度,2,土壤,01:56.5,12
设备5_new,6.1694E+16,温度,2,土壤,07:05.7,12
设备5_new,6.1694E+16,温度,2,土壤,11:58.7,12
设备5_new,6.1694E+16,温度,2,土壤,16:52.7,12
设备5_new,6.1694E+16,温度,2,土壤,21:55.6,12
设备5_new,6.1694E+16,温度,2,土壤,26:59.6,12
设备5_new,6.1694E+16,温度,2,土壤,31:54.1,12
设备5_new,6.1694E+16,温度,2,土壤,36:59.5,12
设备5_new,6.1694E+16,温度,2,土壤,41:56.4,12
设备5_new,6.1694E+16,温度,2,土壤,46:55.8,12
设备5_new,6.1694E+16,温度,2,土壤,51:57.5,12
设备5_new,6.1694E+16,温度,2,土壤,57:01.3,12
设备5_new,6.1694E+16,温度,2,土壤,01:51.5,12
设备5_new,6.1694E+16,温度,2,土壤,07:02.4,12
设备5_new,6.1694E+16,温度,2,土壤,11:59.7,12
设备5_new,6.1694E+16,温度,2,土壤,16:53.0,12
设备5_new,6.1694E+16,温度,2,土壤,21:56.2,12
设备5_new,6.1694E+16,温度,2,土壤,26:59.1,12
设备5_new,6.1694E+16,温度,2,土壤,31:54.1,11
设备5_new,6.1694E+16,温度,2,土壤,36:57.7,11
设备5_new,6.1694E+16,温度,2,土壤,41:59.3,11
设备5_new,6.1694E+16,温度,2,土壤,46:58.9,11
设备5_new,6.1694E+16,温度,2,土壤,51:54.5,11
设备5_new,6.1694E+16,温度,2,土壤,56:57.6,11
设备5_new,6.1694E+16,温度,2,土壤,01:53.5,11
设备5_new,6.1694E+16,温度,2,土壤,07:01.0,11
设备5_new,6.1694E+16,温度,2,土壤,11:56.1,11
设备5_new,6.1694E+16,温度,2,土壤,16:58.9,11
设备5_new,6.1694E+16,温度,2,土壤,21:56.4,11
设备5_new,6.1694E+16,温度,2,土壤,26:57.2,11
设备5_new,6.1694E+16,温度,2,土壤,31:53.6,11
设备5_new,6.1694E+16,温度,2,土壤,36:58.7,11
设备5_new,6.1694E+16,温度,2,土壤,41:57.4,11
设备5_new,6.1694E+16,温度,2,土壤,46:52.2,11
设备5_new,6.1694E+16,温度,2,土壤,51:55.5,11
设备5_new,6.1694E+16,温度,2,土壤,57:01.0,11
设备5_new,6.1694E+16,温度,2,土壤,01:54.7,11
设备5_new,6.1694E+16,温度,2,土壤,07:04.7,11
设备5_new,6.1694E+16,温度,2,土壤,11:55.1,11
设备5_new,6.1694E+16,温度,2,土壤,16:52.4,11
设备5_new,6.1694E+16,温度,2,土壤,21:54.6,11
设备5_new,6.1694E+16,温度,2,土壤,26:59.0,11
设备5_new,6.1694E+16,温度,2,土壤,31:51.2,11
设备5_new,6.1694E+16,温度,2,土壤,36:59.7,11
设备5_new,6.1694E+16,温度,2,土壤,41:56.2,11
设备5_new,6.1694E+16,温度,2,土壤,46:54.7,11
设备5_new,6.1694E+16,温度,2,土壤,51:53.5,11
设备5_new,6.1694E+16,温度,2,土壤,56:58.6,11
设备5_new,6.1694E+16,温度,2,土壤,01:56.1,11
设备5_new,6.1694E+16,温度,2,土壤,07:03.5,11
设备5_new,6.1694E+16,温度,2,土壤,11:56.3,11
设备5_new,6.1694E+16,温度,2,土壤,16:54.6,11
设备5_new,6.1694E+16,温度,2,土壤,21:52.8,11
设备5_new,6.1694E+16,温度,2,土壤,27:01.4,11
设备5_new,6.1694E+16,温度,2,土壤,31:53.5,11
设备5_new,6.1694E+16,温度,2,土壤,36:55.8,11
设备5_new,6.1694E+16,温度,2,土壤,42:01.7,11
设备5_new,6.1694E+16,温度,2,土壤,46:55.4,11
设备5_new,6.1694E+16,温度,2,土壤,51:57.9,11
设备5_new,6.1694E+16,温度,2,土壤,56:56.5,11
设备5_new,6.1694E+16,温度,2,土壤,01:58.1,11
设备5_new,6.1694E+16,温度,2,土壤,07:01.1,11
设备5_new,6.1694E+16,温度,2,土壤,11:58.7,11
设备5_new,6.1694E+16,温度,2,土壤,16:54.3,11
设备5_new,6.1694E+16,温度,2,土壤,21:53.5,11
设备5_new,6.1694E+16,温度,2,土壤,26:58.0,11
设备5_new,6.1694E+16,温度,2,土壤,31:56.1,11
设备5_new,6.1694E+16,温度,2,土壤,36:58.4,11
设备5_new,6.1694E+16,温度,2,土壤,41:57.0,11
设备5_new,6.1694E+16,温度,2,土壤,46:51.5,11
设备5_new,6.1694E+16,温度,2,土壤,51:59.6,10
设备5_new,6.1694E+16,温度,2,土壤,56:56.2,11
设备5_new,6.1694E+16,温度,2,土壤,01:52.9,11
设备5_new,6.1694E+16,温度,2,土壤,07:03.3,10
设备5_new,6.1694E+16,温度,2,土壤,11:56.0,10
设备5_new,6.1694E+16,温度,2,土壤,16:53.6,10
设备5_new,6.1694E+16,温度,2,土壤,21:55.1,10
设备5_new,6.1694E+16,温度,2,土壤,26:58.9,10
设备5_new,6.1694E+16,温度,2,土壤,32:03.9,10
设备5_new,6.1694E+16,温度,2,土壤,36:53.4,10
设备5_new,6.1694E+16,温度,2,土壤,41:57.1,10
设备5_new,6.1694E+16,温度,2,土壤,46:55.5,10
设备5_new,6.1694E+16,温度,2,土壤,51:57.1,10
设备5_new,6.1694E+16,温度,2,土壤,57:00.8,10
设备5_new,6.1694E+16,温度,2,土壤,01:54.7,10
设备5_new,6.1694E+16,温度,2,土壤,07:07.9,10
设备5_new,6.1694E+16,温度,2,土壤,11:58.1,10
设备5_new,6.1694E+16,温度,2,土壤,16:53.9,10
设备5_new,6.1694E+16,温度,2,土壤,21:55.7,10
设备5_new,6.1694E+16,温度,2,土壤,26:59.0,10
设备5_new,6.1694E+16,温度,2,土壤,31:53.6,10
设备5_new,6.1694E+16,温度,2,土壤,36:56.3,10
设备5_new,6.1694E+16,温度,2,土壤,41:58.6,10
设备5_new,6.1694E+16,温度,2,土壤,46:54.1,10
设备5_new,6.1694E+16,温度,2,土壤,51:57.2,10
设备5_new,6.1694E+16,温度,2,土壤,56:59.5,10
设备5_new,6.1694E+16,温度,2,土壤,01:56.6,10
设备5_new,6.1694E+16,温度,2,土壤,07:04.9,10
设备5_new,6.1694E+16,温度,2,土壤,11:56.1,10
设备5_new,6.1694E+16,温度,2,土壤,16:53.9,10
设备5_new,6.1694E+16,温度,2,土壤,21:55.6,10
设备5_new,6.1694E+16,温度,2,土壤,26:58.3,11
设备5_new,6.1694E+16,温度,2,土壤,31:55.1,11
设备5_new,6.1694E+16,温度,2,土壤,36:59.2,12
设备5_new,6.1694E+16,温度,2,土壤,42:10.0,12
设备5_new,6.1694E+16,温度,2,土壤,46:52.0,13
设备5_new,6.1694E+16,温度,2,土壤,51:54.0,13
设备5_new,6.1694E+16,温度,2,土壤,56:58.4,14
设备5_new,6.1694E+16,温度,2,土壤,01:56.8,15
设备5_new,6.1694E+16,温度,2,土壤,07:07.5,15
设备5_new,6.1694E+16,温度,2,土壤,11:57.2,16
设备5_new,6.1694E+16,温度,2,土壤,16:55.1,17
设备5_new,6.1694E+16,温度,2,土壤,21:57.5,17
设备5_new,6.1694E+16,温度,2,土壤,26:59.9,18
设备5_new,6.1694E+16,温度,2,土壤,31:55.9,18
设备5_new,6.1694E+16,温度,2,土壤,37:02.4,19
设备5_new,6.1694E+16,温度,2,土壤,41:59.5,19
设备5_new,6.1694E+16,温度,2,土壤,47:01.8,20
设备5_new,6.1694E+16,温度,2,土壤,52:01.1,20
设备5_new,6.1694E+16,温度,2,土壤,56:58.3,19
设备5_new,6.1694E+16,温度,2,土壤,01:59.6,19
设备5_new,6.1694E+16,温度,2,土壤,07:10.5,19
设备5_new,6.1694E+16,温度,2,土壤,11:56.0,19
设备5_new,6.1694E+16,温度,2,土壤,16:59.8,19
设备5_new,6.1694E+16,温度,2,土壤,21:59.3,19
设备5_new,6.1694E+16,温度,2,土壤,27:04.6,19
设备5_new,6.1694E+16,温度,2,土壤,31:55.4,19
设备5_new,6.1694E+16,温度,2,土壤,37:00.6,20
设备5_new,6.1694E+16,温度,2,土壤,41:58.2,20
设备5_new,6.1694E+16,温度,2,土壤,47:07.2,20
设备5_new,6.1694E+16,温度,2,土壤,51:58.6,20
设备5_new,6.1694E+16,温度,2,土壤,56:59.8,21
设备5_new,6.1694E+16,温度,2,土壤,02:00.9,21
设备5_new,6.1694E+16,温度,2,土壤,07:05.6,20
设备5_new,6.1694E+16,温度,2,土壤,12:00.8,19
设备5_new,6.1694E+16,温度,2,土壤,16:59.8,19
设备5_new,6.1694E+16,温度,2,土壤,21:56.1,19
设备5_new,6.1694E+16,温度,2,土壤,27:02.6,19
设备5_new,6.1694E+16,温度,2,土壤,31:59.8,19
